dataSourceId|identifier|datePosted|firstSeen|lastSeen|minValue|maxValue|title|description|python|advanced computing|programming|computational systems|coding|cloud computing|databases|data management|data engineering|data mining|data formats|linked data|information extraction|stream processing|enterprise process|business intelligence|data anonymisation|semantics|schema|data licensing|data quality|data governance|data science|big data|open data|machine learning|social network analysis|inference|reasoning|process mining|Linear algebra|Calculus|Mathematics|Statistics|Probability|RStudio|Data analytics|Data analysis|data visualisation|infographics|interaction|data mapping|data stories|data journalism|d3js|tableau
stack_overflow|http://careers.stackoverflow.com/jobs/89393/software-development-engineer-machine-learning-workday|2015-08-28T00:08:27||2015-08-28T00:08:27|0|1|Software Development Engineer - Machine Learning at Workday (San Francisco, CA)|<p><strong>Please Note:&nbsp;</strong><br><span>- This position requires&nbsp;</span><em><span>existing</span></em><span>&nbsp;work-authorization in the United States.</span><br><span>- If you don't already have U.S. work authorization, please don't submit your resume.</span></p><br /><p><strong>About the Team:<br></strong>SYMAN is the agile data-engineering team within Workday. We build predictive analytics into Workday&rsquo;s applications to help the world&rsquo;s largest companies make strategic decisions about their people and finances. We are the former Identified team recently acquired by Workday.</p><br /><p>This is an opportunity to contribute to the technology behind data normalization, search relevance, recommendation systems, and machine learning. And you&rsquo;ll need to accomplish all this while achieving horizontal scalability and high availability.</p><br /><p>We have retained our startup culture and are continuing to apply our agile principles within the larger organization. We don&rsquo;t believe in QA for the kind of work we do, so the burden of quality falls on the developers. We practice scrum, pair programming, extensive automated testing, and continuous deployment. We expect that you have 3-5 years&rsquo; experience and a CS related degree.</p><br /><p>Does this describe you working on a new generation data development team in a fast pace environment? If yes, please apply!</p>|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stack_overflow|http://careers.stackoverflow.com/jobs/96505/lead-systems-developer-tennessee-housing-development|2015-08-27T19:08:27||2015-08-27T19:08:27|0|3|Lead Systems Developer at Tennessee Housing Development Agency (Nashville, TN)|<p><strong>LEAD SYSTEMS DEVELOPER</strong></p><br /><p><br /><p><strong>APPLICATION DEADLINE IS SUNDAY, SEPTEMBER 27, 2015 AT 11:59 P.M.</strong></p><br /><p><br /><p><strong>Division: </strong>Information Technology</p><br /><p><strong>Reports to: </strong>Director of Information Technology&nbsp;</p><br /><p><strong>Location: </strong>Nashville, TN</p><br /><p><strong>Full-time/Part-time:</strong> Full-time</p><br /><p><strong>Salary Grade: </strong>43</p><br /><p><strong>Monthly Salary Range Minimum: </strong>$5,984</p><br /><p><strong>FLSA Classification: </strong>Exempt (03)</p><br /><p><strong>Note: </strong>eligible for telecommuting up to two days a week depending on workload and current projects</p><br /><br /><p>Critical features of this job are described under the headings below. They may be subject to change due to changes in our business processes or other business-related reasons.</p><br /><br /><p><strong>POSITION SUMMARY</strong>: &nbsp;Performs the role of Lead Developer on all programming projects, including the establishment, communication and enforcement of coding standards, reviewing the work of team members, and performing key, advanced code development where necessary to ensure consistent delivery of high-quality services and products to THDA staff.</p><br /><br /><p><strong>ESSENTIAL DUTIES AND RESPONSIBILITIES</strong></p><br /><p>Essential duties and responsibilities include the following. Other duties may be assigned.</p><br /><ul><br /><li>Trains and coaches all developer positions, developing staff skills and encouraging growth and development; makes assignments and monitors work progress.</li><br /></ul><br /><ul><br /><li>Performs the role of Lead Developer on all programming projects, including the communication and enforcement of coding standards, reviewing the work of team members, and performing key, advanced code development where necessary.</li><br /><li>Develops and enforces all programming procedures and standards with the oversight of the Director of Information Technology; uses industry best practices surrounding the Agile System Development Life Cycle (SDLC) methodology.</li><br /><li>Exercises a knowledge of project management and software development techniques and works closely with Project Manager to complete the requirements of software applications; examines project deliverables in a timely manner for adherence to organization standards to ensure that user and system requirements are met.</li><br /><li>May conduct reviews with users of preliminary system design products and plans; reviews program design to ensure compatibility with needs and business requirements.</li><br /><li>May investigate the availability of application software packages that will accomplish proposed system or program goals, researching and evaluating similar systems and participating in vendor demos to determine if existing software may meet user requirements.</li><br /><li>Creates database objects, user interface code, business logic, reports, Structured Query Language (SQL) scripts and stored procedures, and other code required to implement systems; creates, defines, and implements application frameworks.</li><br /><li>Resolves problems encountered in the use of THDA-developed applications, which can include working with other Information Technology staff; de-bugs computer programs selecting approriate application development languages and troubleshooting tools.</li><br /><li>Maintains technical knowledge of software development techniques, investigating new tools and utilities for software development as necessary.</li><br /></ul>|0|0|3|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stack_overflow|http://careers.stackoverflow.com/jobs/90944/senior-python-engineer-sunnyvale-ca-simply-hired|2015-08-27T18:08:27||2015-08-27T18:08:27|0|1|Senior Python Engineer  (Sunnyvale, CA) at Simply Hired (Sunnyvale, CA)|<p>Simply Hired is seeking a talented, passionate, Mid to Senior-level Web Apps Engineer to refine, evolve and innovate new&nbsp;features&nbsp;for our next generation search experience that will help job seekers everywhere find a job that they love.<br><br><br>The Role:<br><br>As a member of the Web Applications team, you&rsquo;ll be responsible for refining, evolving and&nbsp;innovating new&nbsp;features to improve the speed and functionality of our software applications.&nbsp;&nbsp;By utilizing&nbsp;your expertise with all aspects of the software development lifecycle (architecture through release) and your strong coding skills, you will influence internal teams to develop software that will take&nbsp;our job seeker experience&nbsp;to the next level.&nbsp;&nbsp;<br><br>Responsibilities:</p><br /><ul><br /><li>Research and validate key technology decisions for our core applications and customer facing offerings</li><br /><li>Work with senior team members to define technical scope of products and their features</li><br /><li>Actively contribute to software development (using open-source software, such as Python/Django, PHP, &nbsp;and TCP/IP, HTTP, etc.) that engages and delights our users</li><br /><li>Implement and test core components</li><br /><li>Create new applications which&nbsp;leverage our core infrastructure in new and exciting ways</li><br /><li>Create slick and fast front-ends for our consumer site, partner portals, and monetization system</li><br /><li>Bring SDLC best practices to our web applications development team</li><br /><li>Work with Operations team to ensure smooth deployment of product releases and updates</li><br /></ul>|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stack_overflow|http://careers.stackoverflow.com/jobs/94028/automation-quality-assurance-engineer-vmware-bulgaria|2015-08-27T16:08:27||2015-08-27T16:08:27|0|1|Automation Quality Assurance Engineer at VMware Bulgaria (Sofia, Bulgaria)|<p>VMware is the leader in cloud infrastructure, business mobility and virtualization software. A pioneer in the use of virtualization and policy-driven automation technologies, VMware simplifies IT complexity across the entire data center to the virtual workplace, empowering customers with solutions in the software-defined data center to hybrid cloud computing and the mobile workspace.<br> <br> With 2014 revenues of $6.04 billion, VMware has more than 500,000 customers, 75,000 partners, and 18,000+ employees in 120+ locations around the world. At the core of what we do are our employees who deeply value execution, passion, integrity, customers, and community. Want to be part of a compassionate community that thrives on architecting what's next in IT? <br> <br> Responsibilities:<br> <br> &bull; Work in SDDC [Software-Defined Data Center] Solution Quality Engineering team to Design and qualify SDDC Solutions for various customers including the non-functional attributes like performance, security, interoperability, etc., in Cloud environment<br> &bull; Support in design and validation of Federation Enterprise Hybrid Cloud and VVRD [VMware Validated Reference Design] document, as part of Agile groups<br> &bull; Identify the potential integration/interOp challenges from reading PRD and functional spec. of involved products, talking with customers, field engineers and internal customer to understand the interoperability requirement for products in suite, towards SDDC Deployments. Write SDDC level integration/interOp test plans, test specifications, and certify integration/interOp requirements<br> &bull; Ensure test environment reflects the operating environment of our customers Design and implement the customer test beds and End to End applications/various workloads simulated from a customer environment, documented in Federation EHC and VVRD<br> &bull; Design and execution of automation scripts to support Automation of E2E workflows/use cases derived out of Federation EHC and VVRD<br> &bull; Design Interoperability/compatibility Test Matrix and Requirements-based use cases, Test execution, reporting and tracking the overall progress, analyze risks and come up with the mitigation proposals <br> &bull; Work with the required stake holders to escalate/resolve open issues<br> &bull; Have an excellent Customer Focus related testing and develop Customer use cases in order to have our products work in customer like environments<br> &bull; Deep understanding of customers through use cases, Alpha, Beta, IT use and the validation of those use cases<br> &bull; Need to build very tight relationships with the field in collecting feedback and by sharing engineering expertise<br> &bull; Co-ordinate with development and test teams for SDDC Solution testing across various VMware products and 3rd party products<br> &bull; Support the BU vision of multiple SDDC Deployments<br> &bull; Drive implementation of End to End Automation of customer workflows/use cases<br> &bull; Act as a customer advocate, looking for innovative ways to improve current quality processes and procedures<br> &bull; Mentor junior engineers<br> <br> Requirements:<br> <br> &bull; BS in Computer Science or Computer Engineering, Master is preferred<br> &bull; Experience in testing in an enterprise or system level environment <br> &bull; Positive mindset, excellent attitude, energetic, motivated, sharp learner, dedicated and hard working<br> &bull; Experience and knowledge in automation frameworks is a must<br> &bull; Strong experience in gathering test/use case requirement from customers, PMs and reading spec., familiar with risk based test design, test cases (automation/manual) implementation and execution, test resource/planning knowledge and experienced in Solution level, Integration and InterOp testing<br> &bull; Passionate about quality<br> &bull; Good understanding about the best practices, SDLC/SQLC processes, methodologies of QE, detail oriented and good follow through skill<br> &bull; Manage activities to meet their delivery dates and publish the testing status report to different functional teams, management, project, engineering etc. clearly on regular basis<br> &bull; Experience in testing Cloud solutions <br> &bull; Possess the in-depth knowledge of Operating Systems (Windows/Linux/Unix) and one or more of the following areas: System administration, Networking and transport protocols, Storage (SAN) and file systems technology<br> &bull; Strong analytical skill, critical thinking and debugging/trouble shooting skills with initial triaging of software/hardware failures<br> &bull; Strong collaboration skills, good leadership and initiative to work with teams which might cross different business units, departments and partners to finish the end to end product integration/interOp testing independently<br> &bull; Excellent written and verbal English communication skills<br> &bull; VMware product experience is a plus<br> <br> VMware offers:<br> <br> &bull; Attractive compensation package - competitive salary, flexible bonus scheme, company sponsored mobile phone plan and additional long term incentives<br> &bull; Individual career path - management and technical career growth, enhanced by learning and development program, regular performance assessment, teams of world-wide IT professionals<br> &bull; Healthy work environment - company sponsored medical program, food and beverage program, sport activities, open communication<br> &bull; Work-life balance &ndash; 25 days paid vacation, regular team buildings and celebrations<br> <br> Before you join, VMware will require you to go through a pre-employment screening process.<br> <br> All applications will be treated with strict confidentiality.</p><br /><p>No visa or work permit requirements for EU citizens or EU work permit holders</p>|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stack_overflow|http://careers.stackoverflow.com/jobs/94017/senior-java-back-end-software-engineer-vmware-bulgaria|2015-08-27T15:08:27||2015-08-27T15:08:27|0|4|Senior Java Back-End Software Engineer at VMware Bulgaria (Sofia, Bulgaria)|<p>VMware is the leader in cloud infrastructure, business mobility and virtualization software. A pioneer in the use of virtualization and policy-driven automation technologies, VMware simplifies IT complexity across the entire data center to the virtual workplace, empowering customers with solutions in the software-defined data center to hybrid cloud computing and the mobile workspace.<br> <br> With 2014 revenues of $6.04 billion, VMware has more than 500,000 customers, 75,000 partners, and 18,000+ employees in 120+ locations around the world. At the core of what we do are our employees who deeply value execution, passion, integrity, customers, and community. Want to be part of a compassionate community that thrives on architecting what's next in IT? <br> <br> Responsibilities:<br> - Design and implement the next generation architecture of VMware's virtualization products<br> - Be part of a software development team working in collaboration with management, quality assurance, user experience and technical publications teams<br> - You will define/analyze the product requirements, write/read functional and design specifications, write/support the code<br> - You will perform code reviews to the rest of the team members and will receive code reviews of your code as well<br> - You will have to adhere to VMware internal processes during the whole development cycle &ndash; idea, patent, requirements, specifications, designs, implementation, bug fixing, QA, support, etc.<br> <br> Required:<br> - Experience with product development or strong willingness to switch from outsourcing to product development<br> - General programming knowledge - object oriented principles, data structures, algorithms, design patterns, memory management, etc.<br> - Solid background in fundamentals of computer science and development process<br> - Willingness to innovate, learn and share knowledge, invent and patent new algorithms and technologies<br> - Professional programming experience in Java and related technologies<br> - Experience with distributed systems<br> - Experience with enterprise architectures &ndash; remote method invocations, extensive XML usage, stateless designs, load balancing, SSL security, etc.<br> - Experience with web services (REST, SOAP, WSDL etc.)<br> - Experience with multi-tiered architectures (Service-Application-Presentation)<br> - Experience in developing UI application in Java and Flex is a big plus<br> - Willingness to develop both front and back end applications<br> - Willingness to use different programming languages to address the specific product needs (Python, Batch Scripting, etc.)<br> - Excellent analytical and problem solving skills<br> - Willingness to work without close supervision and with proactive goal-oriented attitude<br> - Willing to practice into other roles like code review, pair programming, QE automation<br> - Excellent communication skills and fluent English (speaking/reading/writing)<br> <br> Desired:<br> - Hands-on experience in utilizing Spring Framework<br> - Experience with Python<br> - Experience working in an agile environment is a plus<br> <br> VMware offers:<br> - Attractive compensation package - competitive salary, flexible bonus scheme, company sponsored mobile phone plan and additional long term incentives<br> - Individual career path - management and technical career growth, enhanced by learning and development program, regular performance assessment, teams of world-wide IT professionals<br> - Healthy work environment - company sponsored medical program, food and beverage program, sport activities, open communication<br> - Work-life balance &ndash; 25 days paid vacation, team buildings and celebrations All applications will be treated with strict confidentiality.<br> <br> As part of the VMware global standards for integrity you will be required to go through a pre-employment screening process before you join.<br> <br> All applications will be treated with strict confidentiality.</p><br /><p>No visa or work permit requirements for EU citizens or EU work permit holders</p>|2|0|4|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stack_overflow|http://careers.stackoverflow.com/jobs/96445/ios-developer-ict-automatisering|2015-08-27T13:08:27||2015-08-27T13:08:27|0|1|IOS Developer at ICT Automatisering (Eindhoven, Netherlands)|<p><strong><em>iOS Developer: Creative mind in app development</em></strong><em><br>Eindhoven, The Netherlands, 32-40 hours/week</em><br><br><strong>The job </strong><br>The mobile app development team is a relatively new group within ICT, consisting of an international group of colleagues, English is the team language. As we are looking to grow the opportunities within mobile development, we now have a position as senior iOS developer available. However, we are not just looking for a developer, we are looking for a creative thinker who has the ability to work on Proof of Concepts, communicate with our clients at a business level and inspire the team. <br><br>Our main focus areas are <a href="http://ict.eu/solutions/smart-manufacturing/" rel="nofollow" rel="nofollow" rel="nofollow" rel="nofollow">Smart Manufacturing</a>, <a href="http://ict.eu/solutions/smart-energy/" rel="nofollow" rel="nofollow" rel="nofollow" rel="nofollow">Smart Energy</a> and<a href="http://ict.eu/markets/healthcare/" rel="nofollow" rel="nofollow" rel="nofollow" rel="nofollow"> Global Health</a>. The biggest challenge the app team faces whilst building their apps is the human interaction with data and smart machine control. To develop the best interfaces, you have to be able to get into the user&rsquo;s mind. This ability is something we are really hoping to find in our new iOS developer!</p>|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|
stack_overflow|http://careers.stackoverflow.com/jobs/84092/software-engineer-team-lead-hadoop-trivago-gmbh|2015-08-27T12:08:27||2015-08-27T12:08:27|0|2|Software Engineer Team Lead - Hadoop at trivago GmbH (Düsseldorf, Deutschland)|<p>Join our team and actively shape the technical future of the world&rsquo;s largest online hotel search. Work with top-notch technologies in a unique work environment with exciting career perspectives. Enjoy the freedom to question established processes, broaden your horizon and develop new things to impress our 80 million users per month!<br> <br> Due to trivago&rsquo;s rapid international growth we are now creating an exciting new position for a skilled developer and expert on systems level to lead, inspire and grow our Hadoop development team. In this role you&rsquo;ll have the overview of our big data architecture and implement your own ideas to strategically drive our Hadoop cluster to the next level. We want someone not only to use but to build a complex Hadoop cluster and data pipeline infrastructure. If you are passionate about using technology in creative ways and enjoy playing with big data then we want to hear from you!</p><br /><p><strong>Your tasks:</strong></p><br /><ul><br /><li>As an expert in your field, you will design, implement and maintain data integration and data warehouse based solutions using Hadoop.</li><br /><li>Translate business requirements into technical implementations based on systems&lsquo; capabilities.</li><br /><li>Ensure the solutions being defined are reusable and follow standard design patterns and architecture principles of Hadoop.</li><br /><li>Coach and mentor a growing team in an Apache Hadoop environment. On this note you will support the recruitment process of further team members and liaise with HR to devise innovative approaches to finding the next Hadoop prodigy.</li><br /><li>Collaborate with and provide technical consultation to other Software Development, Operations, Product and Business Intelligence teams to define deliverables and plans.</li><br /><li>We promote thinking outside the box so we encourage you to initiate, promote and allocate the resources for technological innovations.</li><br /></ul>|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stack_overflow|http://careers.stackoverflow.com/jobs/96339/mobile-application-developer-it-school-innovation|2015-08-27T08:08:27||2015-08-27T08:08:27|0|1|Mobile Application Developer at IT School Innovation (Pretoria, South Africa)|<p>IT School Innovation is looking for a passionate and talented &nbsp;developer to join our &nbsp;team. You will be directly involved in developing &nbsp;our flagship mobile application, used by students and teachers in our innovative e-learning environment. Working on our app is both challenging and rewarding since it involves concepts such as server communication, webviews, UI/UX design, encryption, databases, Google APIs, media player technologies etc. You will collaborate with developers working on other mobile platforms, as well as server programmers and designers, to make exciting new features happen.</p>|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stack_overflow|http://careers.stackoverflow.com/jobs/96403/devops-engineer-for-vc-backed-fast-growning-start-icecom|2015-08-26T23:08:27||2015-08-26T23:08:27|0|1|DevOps Engineer for VC backed fast growning Start-up at Ice.com (Menlo Park, CA)|<p>About us:</p><p>Our mission is to use software and analytics to bring transparency to the opaque world of jewelry. We are backed by leading VCs including Khosla Ventures, Maveron, and Crosslink. </p><p>Note: we acquired the domain name (Ice.com) a year ago (it is unrelated to the previous company). </p><p>A few reasons why you should be interested in this opportunity:</p><ul>	<li>The jewelry industry is a fragmented, <strong>$80B market (in the US alone)</strong>, growing at 5%+ annually, that software has yet to disrupt. </li>	<li>You will be joining an awesome team led by <a href="https://www.linkedin.com/pub/brandon-proctor/6/819/b83" rel="nofollow" rel="nofollow" rel="nofollow">Brandon Proctor</a> (founding CMO of one of the largest e-commerce retailers, Build.com) and <a href="http://www.linkedin.com/in/justinyoshimura/" rel="nofollow" rel="nofollow" rel="nofollow">Justin Yoshimura</a> (3x exits). </li>	<li>We are extremely data driven and technology/software is in our DNA. You won't be a second class citizen here, guaranteed. </li>	<li>We don't have time for assholes or politics. </li>	<li>Competitive compensation package including stock options. </li>	<li>Small (17 person) and agile team. </li></ul><p>What we'd like to see:</p><ul>	<li>Experience running a large-scale mobile and web operation</li>	<li>Experience with configuration management tools such as Ansible or Fabric</li>	<li>Strong Linux skills (Ubuntu preferred)</li>	<li>Strong Python development experience</li>	<li>Hands-on knowledge of high-availability approaches such as load balancing, failover, clustering and disaster recovery</li>	<li>Familiarity with performance and security best practices</li>	<li>Passion, drive, energy, a sense of humor and a great attitude!</li></ul><p>Initial Responsibilities Include:</p><ul>	<li>Build and improve platform services including web application hosting, databases, and networking</li>	<li>Automate the provisioning, configuration, scaling, and monitoring of our platform</li>	<li>Manage vendors and integrations used to deliver Ice.com services</li>	<li>24/7 on-call rotation</li>	<li>Promote knowledge sharing and DevOps culture across our entire engineering department</li></ul><p>Some of our Perks:</p><ul>	<li>Entrepreneurial culture</li>	<li>Great Health care, Vision, and Dental plans</li>	<li>Build a team and product from the ground up</li>	<li>Have a suggestion? ...We would love to hear it. :)</li>	<li>Jewelry discounts for yourself, wife, or kids ;)</li></ul><p>*This job description is not meant to be an all-inclusive list of duties and responsibilities, but constitutes a general definition of the position's scope and function in the company.</p>|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stack_overflow|http://careers.stackoverflow.com/jobs/96401/professional-services-engineer-the-intellisis-corporation|2015-08-26T22:08:27||2015-08-26T22:08:27|0|1|Professional Services Engineer at The Intellisis Corporation (San Diego, CA)|<p>Professional Services Engineer Positions in San Diego, CA and Austin, TX</p><br /><p>Our Services Team is responsible for delivering real-time process-transformation consulting expertise to our customers as well as ensuring the successful implementation of Hermosa solutions. Each member of the team is armed with the field experience to deliver real world, real-time solutions.</p><br /><p>We&rsquo;re looking for product developers with customer-facing experience who want more direct customer interaction and experience. It&rsquo;s important to be a careful listener, with the ability to demonstrate knowledge and professionalism throughout customer engagements. Successful candidates will have a Computer Science/Engineering degree and a minimum of 5 years relevant experience. This position reports to the Sr. Director of Professional Services.</p>|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|
stack_overflow|http://careers.stackoverflow.com/jobs/93945/backend-software-engineer-planet-labs|2015-08-26T18:08:27||2015-08-26T18:08:27|0|1|Backend Software Engineer at Planet Labs (San Francisco, CA)|<p>Software touches every corner of our company, enabling us to continually improve every process by controlling the tools that run them. In addition to our internal tools that control the manufacturing, testing, operating and optimizing the satellites we also run a massive data processing pipeline that crunches terabytes of imagery (and will soon do that every single day). We run a cloud-first, API-driven architecture. Our goal is to enable everyone in the world to access our imagery, so huge web-scalability is a requirement. Our &lsquo;full stack&rsquo; runs from the spacecraft to our web tools, and there are enough hard and interesting problems to keep many teams busy for a long time to come.</p><br /><p>Our Backend Software engineers currently code primarily in C and Python. We run tens of thousands of jobs per day on an AWS infrastructure with PostgreSQL, Flask and ElasticSearch. &nbsp;Our applications are built on a foundation of open source projects. We work to be active contributors of those projects and dedicated stewards of new open source image processing and infrastructure projects.</p>|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stack_overflow|http://careers.stackoverflow.com/jobs/88329/android-developer-judopayments-partner-with-judopayments|2015-08-26T16:08:27||2015-08-26T16:08:27|0|2|Android Developer - Judopayments partner with Apple Pay (contract 3 months) at Judopayments (London, UK)|<p>Do people call you The Android?&nbsp; Can you work in a team of superheroes and defeat the villains group called "bugs"?&nbsp;<br>Can you make sexy best in class features that leave competitors wondering, "who was that masked avenger"?&nbsp;<br>Is your second name "testing" because your enemies fear you will hunt them down with unit and integration tests?&nbsp;<br>Can the team rely on you making the right decision to defuse a crash in the last second?&nbsp;<br>Can you leave superb documentation that rivals Stan lee? Do you have years of experience coding in the bat cave?<br><br>WE WANT YOU TO JOIN JUDO! We are looking for a contractor for 3 months with a possibility of an extension<br><br>Core skills in your utility belt?&nbsp;<br><br>Work independently and with team members in a fast paced development environment.&nbsp;<br>Assist with troubleshooting and bug fixing REST API based systems. Write precise documentation of new or existing programs to ensure effective communication. Take ownership of existing code Base and be able to create a new project following best practices and clean coding in a TDD matter. Experience in writing SDKs and libraries is beneficial.<br>Experience writing and executing unit and integration tests. (Working in TDD preferred). Knowledge of Java or similar languages, gradle and android studio, web programming and knowledge of Object Oriented design and design patterns.<br><br>Judo is a mobile payments start up and are one of the few payments providers chosen by Apple to launch Apple pay in the UK. Driven by a fantastic product, the latest technology and outstanding people, we've developed a business and culture which matches the huge ambition for our product, see our CEO Dennis on Bloomberg;&nbsp;<br><br><a href="http://www.bloomberg.com/news/videos/2015-01-28/mobile-payment-market-will-fragmentt-jones" rel="nofollow" rel="nofollow" rel="nofollow">http://www.bloomberg.com/news/videos/2015-01-28/mobile-payment-market-will-fragmentt-jones</a><br><br>If you are interested in this role then please let me know!&nbsp;</p>|0|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stack_overflow|http://careers.stackoverflow.com/jobs/81714/senior-backend-engineer-falcon-social|2015-08-26T10:08:27||2015-08-26T10:08:27|0|1|Senior Backend Engineer at Falcon Social (Copenhagen, Denmark)|<p><span>Falcon Social is a Software-as-a-Service provider in the Social Media Management space. We provide a unified approach for marketers, customer service specialists and hr personnel of big international brands to manage their social media presence. That means plenty of challenging engineering tasks, complex UIs to simplify and data, loads of data. </span></p><br /><p><span>We are looking for senior members for our engineering team. You are joining an ambitious team of experts who keep pushing the limit in product delivery and experiment furiously while striving for technical excellence. </span></p><br /><p><span>We are agile, organized ourselves into cross-functional, autonomous teams, focusing on one product with a clear mission. We intend to be flat, with everyone equal and with each member's role respected. Day-to-day you will work together with people of different trades: frontend, backend engineers, ui/ux designers, cloud operation engineers, and product owners. </span></p><br /><p><span>We are a maturing startup with an engineering headcount of 20. We are not small anymore, and still growing rapidly. Working at a startup is the most rewarding choice that one can make, but it requires a certain personality as well. That being said, we value open people who take initiative more than lone rockstars. </span></p><br /><p><span>Falcon Social&rsquo;s frontend is a single page web application built with AngularJs, Bower, Grunt, D3.js on top of a REST flavored HTTP+JSON api served by a lightweight Java8 backend running on DropWizard, PostgreSQL, ElasticSearch, AWS, Apache Spark and Python. </span></p><br /><p><span>This job requires extensive Java programming language experience and also the knowledge of how modern Java is done. We favor lightweight frameworks like DropWizard, we value a good domain model (DDD), we think in single responsibility (micro)services, we prefer good refactoring skills, pragmatism and craftsmanship.</span></p>|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stack_overflow|http://careers.stackoverflow.com/jobs/78892/junior-javascript-developers-angularjs-nodejs-mycs-gmbh|2015-08-26T09:08:27||2015-08-26T09:08:27|0|1|Junior JavaScript Developers, AngularJS/Node.js (Berlin) at mycs GmbH (Berlin, Germany)|<p>Help us revolutionize e-commerce by building real-time 3D customization tools with a world class team of creative, smart and passionate people. Join us in the vibrant city of Berlin!</p><br /><p>We are looking for enthusiastic</p><br /><p><strong>JUNIOR JAVASCRIPT DEVELOPERS (AngularJS/node.js/WebGL)(f/m)</strong></p><br /><p>As a&nbsp;Javascript Developer (f/m) you will play a major role in our development team and help us create a fabulous E-commerce platform with cutting edge 3D customization tools.</p><br /><p><strong>YOUR TASKS</strong></p><br /><ul><br /><li>You design and implement efficient and reusable software and web-applications for our E-commerce platform with its demanding real-time 3D customization tools</li><br /><li>You work closely with our international, highly skilled and professional development team in an agile development environment</li><br /><li>You identify and address performance issues</li><br /><li>You train yourself continuously to ensure that your skills are up to date</li><br /></ul><br /><p><strong>OUR OFFER</strong></p><br /><p>Join a creative, smart, self-motivated, and experienced group of people at a successful company where your input will make a real difference. We offer a competitive compensation package, flexible working times, and great opportunity for advancement and long-term career building. We invest in the personal development of our people and provide high-end equipment for their work.</p><br /><p>We work in short cycles in order to adapt our software continuously to our business needs. We like to use the newest available technologies and mainly use open source solutions when it comes to development. We work in small, agile teams using methodologies such as SCRUM, pair programming, TDD/BDD and continuous integration/deployment. Your ideas are always welcome, even if they mean that we have to change a lot of code to make things better. Besides a dynamic, highly motivated international team, you will find minimal hierarchies, quick decision-making and a pleasant working atmosphere.</p><br /><p>For more details:&nbsp;https://mycs.com/#!/career</p>|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
